timestamp,samples
1767538753.505038,-49997.39
1767538753.605772,-50015.637
1767538753.70703,-50057.023
1767538753.807937,-50009.188
1767538753.90884,-49950.836
1767538754.0097432,-50037.59
1767538754.110205,-49978.37
1767538754.210824,-50019.63
1767538754.311172,-50024.004
1767538754.4115589,-50117.777
1767538754.511982,-50104.55
1767538754.613315,-49979.777
1767538754.713664,-50062.17
1767538754.8144221,-50021.08
1767538754.914796,-50142.094
1767538755.01555,-49999.016
1767538755.116287,-50111.88
1767538755.2175648,-50252.39
1767538755.318178,-50102.17
1767538755.418463,-50181.72
1767538755.519867,-50237.17
1767538755.620959,-50026.016
1767538755.722355,-50153.457
1767538755.8237472,-50150.18
1767538755.924324,-50061.234
1767538756.024863,-50121.234
1767538756.125442,-50234.895
1767538756.226793,-50166.75,-50303.82
1767538756.327334,-50216.836
1767538756.427676,-50167.535
1767538756.552989,-50245.016
1767538756.653652,-50340.418
1767538756.753939,-50306.09
1767538756.854462,-50212.74
1767538756.9551628,-50218.543
1767538757.056555,-50262.92
1767538757.1571908,-50221.57
1767538757.257619,-50242.35
1767538757.358506,-50307.594
1767538757.45952,-50295.59
1767538757.560944,-50292.066
1767538757.6613498,-50270.39
1767538757.761628,-50298.824
1767538757.8619971,-50397.67
1767538757.9633632,-50309.027
1767538758.0646532,-50431.938
1767538758.164995,-50344.69
1767538758.265634,-50273.83
1767538758.365986,-50392.504
1767538758.466341,-50166.594
1767538758.567198,-50353.28
1767538758.667712,-50393.13
1767538758.7679482,-50369.035
1767538758.8693151,-50563.387
1767538758.970588,-50539.16
1767538759.072007,-50326.13
1767538759.172491,-50420.52
1767538759.2728682,-50415.715
1767538759.373268,-50502.934
1767538759.473639,-50377.46
1767538759.574017,-50391.38
1767538759.674418,-50352.426
1767538759.775334,-50567.527
1767538759.8760262,-50430.547
1767538759.977012,-50507.277
1767538760.078021,-50631.68
1767538760.178426,-50432.867
1767538760.279144,-50507.832
1767538760.3800051,-50554.72
1767538760.48134,-50454.883
1767538760.581632,-50583.12
1767538760.6823611,-50557.156
1767538760.7827442,-50607.97
1767538760.883095,-50457.61
1767538760.9834502,-50523.906
1767538761.084255,-50666.02
1767538761.1848278,-50458.574
1767538761.2862961,-50508.54
1767538761.386708,-50668.977
1767538761.4881122,-50592.566
1767538761.61199,-50697.113
1767538761.713362,-50573.37
1767538761.813865,-50532.707
1767538761.91464,-50627.836
1767538762.015661,-50718.043
1767538762.117038,-50606.473
1767538762.2173781,-50568.277
1767538762.317728,-50766.977
